rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,block,0.5,0.0006492370840004332,1.0125294049374747,0.0,0.12332357588255996,-0.28900702391321104,-0.29256933872521157,0.0030266438190853294,0.0,213,False,0.046948356807511735
1,block,0.5,0.0005318794532877392,0.7288640911483414,0.0,0.07846042838674887,-0.03192911967011318,-0.03210942608868359,0.001596041007949842,0.0,215,False,0.041666666666666664
2,block,0.5,0.0005017555562468372,0.8470808759291019,0.0,0.13783526002356203,0.2315142970005708,0.2315142970005708,0.0034331707767430177,0.0,223,False,0.04484304932735426
3,block,0.5,0.00059679211663871,1.296601459439864,0.1,0.14285431101513044,-0.17375396879464494,-0.17375396879464494,0.0039018577112135454,0.0,216,False,0.041474654377880185
4,block,0.5,0.0007918286198379532,0.7588480503182855,0.0,0.07936248212750072,-0.06779067825165039,-0.07389582894208749,0.0016427557837232405,0.0,213,False,0.04205607476635514
5,block,0.5,0.0016390183870037855,1.001022497907011,0.0,0.10539133885099601,0.15674171767704115,0.15367341577490853,0.0023201019993136117,0.0,204,False,0.04390243902439024
6,block,0.5,0.0007740546507154383,1.0946330966084392,0.1,0.07850899508164638,-0.5431317264735424,-0.5405992938421429,0.001323981339580556,0.0,205,False,0.04878048780487805
7,block,0.5,0.0006198890708491141,0.7619453080674341,0.1,0.08168356501437786,-0.11492761137329532,-0.10693522223504633,0.0019657513069562885,0.0,221,False,0.03587443946188341
8,block,0.5,0.0006360250229009087,1.1576518640741438,0.0,0.10584341095370724,-0.25421249728459994,-0.2545445011205682,0.0027313184569639996,0.0,211,False,0.03755868544600939
9,block,0.5,0.000848318987377781,1.539325819695376,0.0,0.11818530825104093,-0.10366808502820435,-0.10366808502820435,0.0032756509923916404,0.0,214,False,0.037037037037037035
