beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.010162280369813743,0.004156479166167668,4.403445180844617e-05,modified,0.25
20,0.0056885483338332925,0.0016945150821047871,1.9199530749431215e-05,modified,0.25
