beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.013450428670795775,0.005253695139652528,8.219874061559239e-05,block,0.75
20,0.027267054054107637,0.006051343450873316,0.00046785711991639486,block,0.75
