rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,block,0.75,0.09711359540931971,387.8653436063328,0.3,0.175105797068263,-0.0356125757827505,-0.0356125757827505,0.005560381434594408,0.0,46,False,0.21739130434782608
1,block,0.75,0.08730620157456,290.9335484533388,0.3,0.14993656299884295,0.02643381421262947,0.02643381421262947,0.004598819079748427,0.0,52,False,0.19230769230769232
2,block,0.75,0.09899269896646433,290.3078726398628,0.2,0.1706470921098488,0.12102502923328229,0.12102502923328229,0.005578087772174693,0.0,45,False,0.2222222222222222
3,block,0.75,0.0909612524749952,370.7362910338826,0.3,0.16062203694546526,0.22671434459671508,0.22671434459671508,0.004836255214800226,0.0,48,False,0.20833333333333334
4,block,0.75,0.105406408568157,269.4423422074683,0.2,0.177054762896817,-0.09111819275346626,-0.09111819275346626,0.005748327564914411,0.0,46,False,0.21739130434782608
5,block,0.75,0.07407943034161457,258.36728976152,0.3,0.14620087225984632,0.14451680175728948,0.14451680175728948,0.004020039630650597,0.0,60,False,0.16666666666666666
6,block,0.75,0.1260021123112891,295.0693266870231,0.2,0.14801894163302917,0.037040565949925865,0.037040565949925865,0.0043404442150453155,0.0,34,False,0.29411764705882354
7,block,0.75,0.11667496612330894,280.7107471851,0.1,0.12113167000877749,0.03496236532845336,0.03496236532845336,0.0027257137628999444,0.0,29,False,0.3448275862068966
8,block,0.75,0.10511843073710612,311.25182070495686,0.2,0.15374706232294344,-0.022234104609806515,-0.022234104609806515,0.0048057397770120015,0.0,32,False,0.3125
9,block,0.75,0.06728225984503962,377.3056834347154,0.5,0.15877275724022458,0.043001402463771085,0.043001402463771085,0.004758524180033606,0.0,64,False,0.15625
