rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,wild,0.25,0.1182375432712611,12.4362712627539,0.0,0.08767899576220717,0.0035763918220687667,0.002105770901963215,0.002143634530401368,0.0,28,False,0.26666666666666666
1,wild,0.25,0.09505598721704453,10.801688621560341,0.1,0.10036651870630431,0.0021798068778228303,0.005929986473656333,0.002918067803712108,0.0,42,False,0.18181818181818182
2,wild,0.25,0.16766318172995912,9.333455684208793,0.0,0.10035195309066847,0.014814463077580848,0.014814463077580848,0.0033211689808992375,0.0,16,False,0.3
3,wild,0.25,0.09443978308114667,10.916157623890815,0.0,0.08449978174911899,0.05599227261674563,0.058873151832505154,0.002310197999376833,0.0,42,False,0.18181818181818182
4,wild,0.25,0.10810267948618424,8.834647069890359,0.2,0.08345517171560066,-0.006488654265266754,-0.006488654265266754,0.0021937478490654293,0.0,42,False,0.15555555555555556
5,wild,0.25,0.1190457840090158,9.276758208529158,0.0,0.08829020208589308,0.046533817943877905,0.046533817943877905,0.0016672264717879554,0.0,34,False,0.2571428571428571
6,wild,0.25,0.10835620423627813,9.447085324367041,0.1,0.09752738393778365,0.01755702814679132,0.014033762696303919,0.0024390014709942324,0.0,34,False,0.2222222222222222
7,wild,0.25,0.09281820286711348,10.28661211661408,0.2,0.11038579346435617,0.012039455282816249,0.012039455282816249,0.0028771271661066173,0.0,42,False,0.20930232558139536
8,wild,0.25,0.10567046068781401,8.795026943588766,0.1,0.09533413793728837,0.007411688282085075,0.009262006374470886,0.0022012825949350753,0.0,37,False,0.23684210526315788
9,wild,0.25,0.0931328462275755,15.417539658243776,0.0,0.07834063775407851,0.012027859916629975,0.012027859916629975,0.001715542668178672,0.0,36,False,0.21052631578947367
