rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,block,0.75,0.09736859756178831,348.64911954194775,0.2,0.18609925483186585,-0.039879816624656325,-0.039879816624656325,0.0057247534798582364,0.0,43,False,0.23255813953488372
1,block,0.75,0.0878736690807793,237.12705598906786,0.4,0.18096987538318648,0.026030557021776847,0.026030557021776847,0.005950413136987918,0.0,56,False,0.17857142857142858
2,block,0.75,0.09913909788999976,199.77196635538294,0.2,0.20507177210744937,0.11649787114777324,0.11649787114777324,0.007898603064297972,0.0,60,False,0.16666666666666666
3,block,0.75,0.10463667787792583,216.99488594917455,0.2,0.21509278558405512,0.24862287363326013,0.24862287363326013,0.008614716962119283,0.0,51,False,0.19607843137254902
4,block,0.75,0.10504712526143922,228.042036680354,0.2,0.17131544455118525,-0.10439136133508065,-0.10439136133508065,0.006080085748549886,0.0,57,False,0.17543859649122806
5,block,0.75,0.07386807891037016,235.72898899516667,0.2,0.14144276427656682,0.13068334063807296,0.13068334063807296,0.003756083685735095,0.0,63,False,0.15873015873015872
6,block,0.75,0.12588629947663882,220.8391820107189,0.1,0.17062881079866318,0.053353402686376686,0.053353402686376686,0.005389408744440193,0.0,40,False,0.25
7,block,0.75,0.1163813729119633,231.01559896131235,0.1,0.1648883963744378,0.04481278779398954,0.04481278779398954,0.004874710630431595,0.0,41,False,0.24390243902439024
8,block,0.75,0.1052470833116799,224.76596115269555,0.2,0.17792067779256202,-0.0035887131783190695,-0.0035887131783190695,0.006474604866169345,0.0,48,False,0.20833333333333334
9,block,0.75,0.08910366362327905,306.65720595298995,0.4,0.16920475096416918,0.02972952385568517,0.02972952385568517,0.005288871758500811,0.0,46,False,0.21739130434782608
