beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.276741212123884,0.029477613799953513,0.06612114631814421,block,0.75
20,0.24314384959667676,0.006389056675634021,0.0560960644100735,block,0.75
