rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,modified,0.5,0.11210975527151142,348.64911954194775,0.2,0.14490154465098812,-0.03673333000119879,-0.03673333000119879,0.003953050831104801,0.0,32,False,0.3125
1,modified,0.5,0.07631928104991939,237.12705598906786,0.4,0.17497235065562117,0.02351720347138784,0.02351720347138784,0.0054956687075788215,0.0,68,False,0.14705882352941177
2,modified,0.5,0.13142982884712306,199.77196635538294,0.0,0.16776303927798833,0.11021223987261912,0.11021223987261912,0.005002054783339484,0.0,42,False,0.23809523809523808
3,modified,0.5,0.10463667787792583,216.99488594917455,0.3,0.20813074897478315,0.24862287363326013,0.24862287363326013,0.007725944881383053,0.0,51,False,0.19607843137254902
4,modified,0.5,0.091234623069443,228.042036680354,0.1,0.15212775982048926,-0.10480388619521616,-0.10480388619521616,0.0044736874476115586,0.0,67,False,0.14925373134328357
5,modified,0.5,0.11275356284950697,235.72898899516667,0.1,0.15406704615020606,0.1287594342077905,0.1287594342077905,0.004437306549477585,0.0,39,False,0.2564102564102564
6,modified,0.5,0.0949575471283702,220.8391820107189,0.1,0.1545784429643872,0.04496743336725199,0.04496743336725199,0.004817298607001481,0.0,55,False,0.18181818181818182
7,modified,0.5,0.03272375013811245,231.01559896131235,0.2,0.14442370462780044,0.0680792567421358,0.0680792567421358,0.00373277277120975,0.0,110,False,0.09090909090909091
8,modified,0.5,0.09140828891035015,224.76596115269555,0.2,0.2246744800408817,-0.002499892909495072,-0.002499892909495072,0.009163344498351104,0.0,65,False,0.15384615384615385
9,modified,0.5,0.10259354835897483,306.65720595298995,0.3,0.15996885648900966,0.03084226898956057,0.03084226898956057,0.004589022413433554,0.0,38,False,0.2631578947368421
