beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.47979896543088574,0.0026789016054593585,0.22764789829087295,modified,0.5
20,0.23913767496959007,0.0018785553723492689,0.05629432968998832,modified,0.5
