beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.5148560109188258,0.03525549368142499,0.2311590062095356,wild,0.75
20,0.30794388824387264,0.030225898474136082,0.07862919622548667,wild,0.75
