rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,wild,0.25,0.06316892873670994,30.507879939070065,0.2,0.1241097155586081,-0.02616012530904665,-0.02616012530904665,0.002941567040016553,0.0,70,False,0.14285714285714285
1,wild,0.25,0.0950745106327082,25.124646455278842,0.0,0.12823062497662147,-0.05635208820960177,-0.05635208820960177,0.003576892322201029,0.0,49,False,0.20408163265306123
2,wild,0.25,0.10466899321570955,22.232788219648217,0.1,0.16543698774429158,-0.05205213152310868,-0.05205213152310868,0.004956913295083111,0.0,39,False,0.2564102564102564
3,wild,0.25,0.08284693214276771,29.944266453787723,0.0,0.1193737530243901,0.0030640268659772483,0.0030640268659772483,0.0030376430199371093,0.0,48,False,0.20833333333333334
4,wild,0.25,0.1196248827979331,20.827636113872256,0.1,0.12596742291332094,-0.053704115232662164,-0.051950936495266074,0.0035993692946200374,0.0,36,False,0.2777777777777778
5,wild,0.25,0.10907855497429801,25.761942826771698,0.2,0.1261341112188851,0.00509070154424208,0.00509070154424208,0.0027042096130469946,0.0,42,False,0.23809523809523808
6,wild,0.25,0.0966677028108008,25.369264509975398,0.1,0.13771128372049968,-0.07357886294005,-0.07357886294005,0.0034569552872050504,0.0,48,False,0.20833333333333334
7,wild,0.25,0.04775492939554792,25.827566279882657,0.2,0.1333407050771282,-0.05665246815238412,-0.05665246815238412,0.0032636421340904464,0.0,84,False,0.11904761904761904
8,wild,0.25,0.08427300889606332,27.15775280250849,0.0,0.1092396619720926,-0.04652777925453806,-0.04652777925453806,0.002375342936174429,0.0,45,False,0.2222222222222222
9,wild,0.25,0.10810343030738218,38.54987472770366,0.0,0.15331769798109168,-0.04801349960770171,-0.04801349960770171,0.0048833517549476445,0.0,28,False,0.35714285714285715
