beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.48063876941258377,0.0006142892206925135,0.23042366925498556,block,0.25
20,0.23943325329759077,0.00040186915755251244,0.05713626939332317,block,0.25
