rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,modified,0.25,0.0010606548155973575,27.42329433444789,0.2,0.07304442453870227,-0.03213356836808764,-0.029256797911883747,0.0009733939575024327,0.0,207,False,0.04830917874396135
1,modified,0.25,0.0007847796545034249,20.47798708117008,0.1,0.07397192580435413,-0.02509678427388422,-0.02509678427388422,0.0009764915800815446,0.0,218,False,0.045871559633027525
2,modified,0.25,0.001997089122751665,15.299233120390578,0.1,0.07057852528361999,-0.02389087249074185,-0.02389087249074185,0.0009772061902735454,0.0,198,False,0.050505050505050504
3,modified,0.25,0.0011865301150267692,17.526616198945337,0.0,0.06054462003327972,0.009606090121984523,0.009606090121984523,0.0006596645452468531,0.0,208,False,0.04807692307692308
4,modified,0.25,0.0011376306714061585,17.627431975734492,0.1,0.06371345640240039,-0.019666502225939197,-0.019666502225939197,0.0007931267770591612,0.0,213,False,0.04205607476635514
5,modified,0.25,0.145095852426909,23.504665558521634,0.1,0.1387776036432799,-0.021413461118057652,-0.021413461118057652,0.003995604586685267,0.0,24,False,0.4166666666666667
6,modified,0.25,0.09634387971812905,18.987156969179214,0.2,0.15624402880887986,-0.06213523794752076,-0.06213523794752076,0.004896471502128595,0.0,53,False,0.18867924528301888
7,modified,0.25,0.11008124387203144,21.255227146418243,0.2,0.1513925544027544,-0.07106406901568547,-0.07106406901568547,0.004430957002148744,0.0,36,False,0.2777777777777778
8,modified,0.25,0.11129223354026464,19.611574954253495,0.1,0.2060298608843402,-0.038409867199315065,-0.03543650439772024,0.009045886036781494,0.0,45,False,0.2222222222222222
9,modified,0.25,0.0008920393878047722,31.331616227511333,0.2,0.05868398689079747,-0.037464089107541315,-0.037464089107541315,0.0006390230985547299,0.0,209,False,0.04784688995215311
