beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.7805082836419234,0.0011647066219326397,0.6073767303263449,block,0.5
20,0.6372285234768168,0.0021383231312327054,0.40334342218154084,block,0.5
