beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.011673317764942194,0.005638913553042968,5.640744094502259e-05,wild,0.5
20,0.010529294250208463,0.002449909376757822,7.147864088992295e-05,wild,0.5
