rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,wild,0.5,0.1279990425721555,27.42329433444789,0.0,0.16715572533682355,-0.035392428300142796,-0.0310257116416795,0.006409068044747575,0.0,33,False,0.2647058823529412
1,wild,0.5,0.10904477940082163,20.47798708117008,0.0,0.1793515365670018,-0.059546183907117814,-0.059546183907117814,0.006576066965185495,0.0,45,False,0.2222222222222222
2,wild,0.5,0.13712989395080802,15.299233120390578,0.0,0.21826264968486248,-0.06558740200710148,-0.06558740200710148,0.009190505252891132,0.0,39,False,0.2564102564102564
3,wild,0.5,0.081472953304595,17.526616198945337,0.1,0.15434930411738684,0.012603192987963896,0.012603192987963896,0.004779562086721891,0.0,67,False,0.1323529411764706
4,wild,0.5,0.11923656485180079,17.627431975734492,0.2,0.15424400925117898,-0.06310930029646797,-0.06310930029646797,0.00518728690828984,0.0,40,False,0.21951219512195122
5,wild,0.5,0.1094475435550958,23.504665558521634,0.2,0.13269429944561967,-0.007035842450702279,-0.007035842450702279,0.003171064713308322,0.0,38,False,0.2631578947368421
6,wild,0.5,0.08367575532652737,18.987156969179214,0.2,0.15964106302135134,-0.06111769538367667,-0.06111769538367667,0.00439052201981219,0.0,61,False,0.16393442622950818
7,wild,0.5,0.11008124387203144,21.255227146418243,0.2,0.1821501397011422,-0.07106406901568547,-0.07106406901568547,0.005494294456034273,0.0,36,False,0.2777777777777778
8,wild,0.5,0.14754137890623759,19.611574954253495,0.1,0.14663419715267864,-0.05315376484926385,-0.05315376484926385,0.00446351832501557,0.0,27,False,0.32142857142857145
9,wild,0.5,0.10765065683632105,31.331616227511333,0.0,0.17859845079633768,-0.05979458433520268,-0.05979458433520268,0.005748273257330744,0.0,29,False,0.3448275862068966
