beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.015930502718137153,0.007111338677793006,0.00010850683142042763,wild,0.75
20,0.03262028377457207,0.005748483156504225,0.000727305025480846,wild,0.75
