rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,block,0.25,0.09736859756178831,348.64911954194775,0.2,0.15053733580439896,-0.039879816624656325,-0.039879816624656325,0.003843455696672285,0.0,43,False,0.23255813953488372
1,block,0.25,0.0005492589314537528,237.12705598906786,0.1,0.05430513090657353,0.0634867952631454,0.0634867952631454,0.0005633018794754867,0.0,245,False,0.04081632653061224
2,block,0.25,0.0009458816482626795,199.77196635538294,0.1,0.07747321948310407,0.13913253147261967,0.13913253147261967,0.0010879732448777308,0.0,225,False,0.044444444444444446
3,block,0.25,0.0007530551793917985,216.99488594917455,0.1,0.07427008261236896,0.22768954294754717,0.22768954294754717,0.0009855388134948633,0.0,218,False,0.045871559633027525
4,block,0.25,0.0008704654115705235,228.042036680354,0.0,0.05503124148344296,-0.09884631976296654,-0.09884631976296654,0.0005650542969592276,0.0,245,False,0.04081632653061224
5,block,0.25,0.002176930477170379,235.72898899516667,0.2,0.06257879998860241,0.1381970313805001,0.1381970313805001,0.00072486450250077,0.0,214,False,0.04672897196261682
6,block,0.25,0.0006833958621161977,220.8391820107189,0.0,0.0727988203014185,-0.06621138304305722,-0.06621138304305722,0.0009129393097862277,0.0,228,False,0.043859649122807015
7,block,0.25,0.0009643858355840436,231.01559896131235,0.1,0.07518914802829699,0.07275364420912925,0.07275364420912925,0.0009664081926930469,0.0,219,False,0.045662100456621
8,block,0.25,0.0007574481798457471,224.76596115269555,0.0,0.05740446104341065,-0.012036049842227958,-0.012036049842227958,0.0006305654788270538,0.0,235,False,0.0425531914893617
9,block,0.25,0.08910366362327905,306.65720595298995,0.1,0.13090278684160983,0.02972952385568517,0.02972952385568517,0.00313126899783409,0.0,46,False,0.21739130434782608
