beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.03528272930300667,0.001217079130904954,0.0011615491105611653,block,0.25
20,0.06028785389698329,0.0024055929215742737,0.0033624465248178505,block,0.25
