rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,modified,0.5,0.11181614696634072,387.8653436063328,0.2,0.14223164518002665,-0.03276461751269494,-0.03276461751269494,0.003918518215150067,0.0,36,False,0.2777777777777778
1,modified,0.5,0.07582642906653364,290.9335484533388,0.3,0.16472676589075433,0.02452344774172378,0.02452344774172378,0.005052034181199693,0.0,62,False,0.16129032258064516
2,modified,0.5,0.13123574613028197,290.3078726398628,0.0,0.16658085430984898,0.11680195191780748,0.11680195191780748,0.005017045274357354,0.0,31,False,0.3225806451612903
3,modified,0.5,0.0790008823452017,370.7362910338826,0.3,0.15321850018778033,0.22445139935280065,0.22445139935280065,0.004275473756743715,0.0,57,False,0.17543859649122806
4,modified,0.5,0.105406408568157,269.4423422074683,0.3,0.14666660939015666,-0.09111819275346626,-0.09111819275346626,0.003609919002586131,0.0,46,False,0.21739130434782608
5,modified,0.5,0.08529471528005907,258.36728976152,0.2,0.1290502195420512,0.14448439928318704,0.14448439928318704,0.0031151630699726234,0.0,51,False,0.19607843137254902
6,modified,0.5,0.09504490614003469,295.0693266870231,0.1,0.1431380370025126,0.026814689398980695,0.026814689398980695,0.00365172183610633,0.0,51,False,0.19607843137254902
7,modified,0.5,0.05765742390235614,280.7107471851,0.1,0.14364768521589202,0.042068660771710696,0.042068660771710696,0.003906910188671892,0.0,71,False,0.14084507042253522
8,modified,0.5,0.07929209439214181,311.25182070495686,0.2,0.18958263502060582,-0.02024425865134849,-0.02024425865134849,0.006282161060703324,0.0,60,False,0.16666666666666666
9,modified,0.5,0.1027008502996212,377.3056834347154,0.3,0.15944393247803545,0.0423712107962016,0.0423712107962016,0.004438938562316546,0.0,33,False,0.30303030303030304
