rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,modified,0.5,0.11116862430320067,27.42329433444789,0.1,0.11195925404856874,-0.03351669524824176,-0.027346675926136786,0.0032398244245742786,0.0,38,False,0.23076923076923078
1,modified,0.5,0.14456190340993547,20.47798708117008,0.0,0.14953677134849258,-0.0701790220640359,-0.0701790220640359,0.004463500905679622,0.0,27,False,0.37037037037037035
2,modified,0.5,0.15789072900508397,15.299233120390578,0.0,0.14324476051410748,-0.06933366380072259,-0.061735550583632004,0.00444878330823514,0.0,29,False,0.3448275862068966
3,modified,0.5,0.14318958107112406,17.526616198945337,0.0,0.1807044702568085,-0.012428943625147421,-0.012428943625147421,0.00631622199811407,0.0,32,False,0.2727272727272727
4,modified,0.5,0.08994157246191024,17.627431975734492,0.2,0.14210890685926422,-0.05578829581009546,-0.05578829581009546,0.004365270203943733,0.0,60,False,0.14754098360655737
5,modified,0.5,0.145095852426909,23.504665558521634,0.1,0.1478562779046751,-0.021413461118057652,-0.021413461118057652,0.004402268212541602,0.0,24,False,0.4166666666666667
6,modified,0.5,0.09634387971812905,18.987156969179214,0.2,0.16463417013752307,-0.06213523794752076,-0.06213523794752076,0.005557792917955099,0.0,53,False,0.18867924528301888
7,modified,0.5,0.11008124387203144,21.255227146418243,0.2,0.17168761743331445,-0.07106406901568547,-0.07106406901568547,0.00549843836480768,0.0,36,False,0.2777777777777778
8,modified,0.5,0.11129223354026464,19.611574954253495,0.1,0.2189672256807218,-0.038409867199315065,-0.03543650439772024,0.009932102139419124,0.0,45,False,0.2222222222222222
9,modified,0.5,0.1239484710158102,31.331616227511333,0.0,0.1635266423371032,-0.06449953892274043,-0.06449953892274043,0.004947494891255929,0.0,23,False,0.43478260869565216
