rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,wild,0.5,0.0026863812021722263,12.872905830950383,0.1,0.08962469936346326,-0.2868728742721496,-0.2868728742721496,0.001580954644971959,0.0,212,False,0.04716981132075472
1,wild,0.5,0.0012073749427587,8.43996021020433,0.1,0.09609847310294947,0.02391856241677488,0.02391856241677488,0.0018063166910286892,0.0,232,False,0.04310344827586207
2,wild,0.5,0.0005841570654272225,11.060882000736305,0.0,0.07887814479382373,0.4014136084463219,0.4014136084463219,0.0012329117595168916,0.0,256,False,0.0390625
3,wild,0.5,0.41852328234866887,16.05306367293061,0.2,0.5864333968184747,0.20379150967356505,0.20379150967356505,0.07052165212520926,0.0,43,False,0.23255813953488372
4,wild,0.5,0.0007034583609454964,9.817042843433637,0.1,0.07983720467956151,-0.012277486060859221,-0.012277486060859221,0.0013330800951575968,0.0,249,False,0.040160642570281124
5,wild,0.5,0.020199016137878178,10.039284362737291,0.1,0.20965590083908778,0.2515121463958702,0.2515121463958702,0.008681356226175713,0.0,183,False,0.04891304347826087
6,wild,0.5,0.43891372867249756,12.731652139878946,0.1,0.614123409711652,-0.019628570656719902,-0.019628570656719902,0.06655904604109916,0.0,55,False,0.18181818181818182
7,wild,0.5,0.0013491429340197723,8.281315956137481,0.1,0.1300938027271192,-0.03198910864956318,-0.03198910864956318,0.003369697284926873,0.0,224,False,0.044642857142857144
8,wild,0.5,0.0007399933974368821,13.267712282964833,0.0,0.07234341362922074,-0.3650378783059128,-0.3650378783059128,0.0008952478953727042,0.0,238,False,0.04201680672268908
9,wild,0.5,0.31278600301080384,15.066102925919008,0.2,0.6669735425218326,0.027387461829583626,0.027387461829583626,0.07736038716828145,0.0,75,False,0.13333333333333333
