beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.0131955901153819,0.007868068697020338,5.0258906873776275e-05,modified,0.75
20,0.00858267798490397,0.002298125340393948,4.7897852859842406e-05,modified,0.75
