rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,block,0.25,0.054862933075521245,30.507879939070065,0.2,0.132316953778096,-0.02400074435577071,-0.02400074435577071,0.002962630030076541,0.0,81,False,0.12345679012345678
1,block,0.25,0.0717158448667203,25.124646455278842,0.2,0.13521373241803883,-0.05040819432448951,-0.05040819432448951,0.003351802454045697,0.0,69,False,0.14492753623188406
2,block,0.25,0.051724416229038554,22.232788219648217,0.2,0.10877293746236605,-0.03623100315238958,-0.03623100315238958,0.0021364524177983463,0.0,86,False,0.11627906976744186
3,block,0.25,0.09538957651749314,29.944266453787723,0.2,0.14838423548219556,-0.0006974819243596775,0.0031455206461072195,0.004233925928552698,0.0,39,False,0.2564102564102564
4,block,0.25,0.001141335595364062,20.827636113872256,0.0,0.06213382973051538,0.007252319918201605,0.007252319918201605,0.0007181608137174788,0.0,209,False,0.04784688995215311
5,block,0.25,0.004906825351803618,25.761942826771698,0.1,0.06647694503428883,0.04001946323301418,0.04001946323301418,0.0008000180858714347,0.0,185,False,0.05405405405405406
6,block,0.25,0.11130274827981236,25.369264509975398,0.1,0.1623655597962041,-0.07446314764809592,-0.07446314764809592,0.004909539337296675,0.0,38,False,0.2631578947368421
7,block,0.25,0.07289398225054906,25.827566279882657,0.1,0.10801851104224196,-0.06443442198079537,-0.06443442198079537,0.0021851970833367757,0.0,53,False,0.18867924528301888
8,block,0.25,0.08427300889606332,27.15775280250849,0.0,0.1255049890597035,-0.04652777925453806,-0.04652777925453806,0.003194706719864112,0.0,45,False,0.2222222222222222
9,block,0.25,0.09388905876349811,38.54987472770366,0.0,0.15059000048514282,-0.043622617534191166,-0.043622617534191166,0.004175277259506284,0.0,36,False,0.2777777777777778
