rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,modified,0.75,0.003524497412211393,1.0125294049374747,0.3,0.20805953869566415,-0.30973559081136115,-0.30973559081136115,0.00865185699847904,0.0,197,False,0.045454545454545456
1,modified,0.75,0.00217800118463863,0.7288640911483414,0.1,0.1329590982741653,0.004538301891056645,0.01415264179296168,0.0035222907796458687,0.0,209,False,0.04285714285714286
2,modified,0.75,0.0005017555562468372,0.8470808759291019,0.1,0.1776668397827179,0.2315142970005708,0.2315142970005708,0.005991804351849424,0.0,223,False,0.04484304932735426
3,modified,0.75,0.5967921166387101,1.296601459439864,0.0,0.2094599208060821,-0.23314283361607008,-0.22706022836403278,0.022974807182404886,0.0,21,False,0.2916666666666667
4,modified,0.75,0.0006877121623910984,0.7588480503182855,0.0,0.15919519977147334,-0.06471589358107706,-0.06977829123288923,0.005746181308539787,0.0,216,False,0.041474654377880185
5,modified,0.75,0.004396987735201211,1.001022497907011,0.0,0.17422266436050735,0.13658166287338636,0.13356368123289203,0.0062854308166251,0.0,196,False,0.04568527918781726
6,modified,0.75,0.002076553156791022,1.0946330966084392,0.1,0.19468561374024834,-0.549179831052051,-0.5490153437610807,0.007049005393280452,0.0,204,False,0.049019607843137254
7,modified,0.75,0.0006198890708491141,0.7619453080674341,0.1,0.133444596366165,-0.11492761137329532,-0.10693522223504633,0.004159348842136467,0.0,221,False,0.03587443946188341
8,modified,0.75,0.00170626165462896,1.1576518640741438,0.1,0.1735458797500741,-0.250570896163333,-0.250570896163333,0.006930245307869863,0.0,206,False,0.03349282296650718
9,modified,0.75,0.6398971973814013,1.539325819695376,0.1,0.2511000769168965,-0.30933745948739644,-0.30933745948739644,0.03264772191584069,0.0,16,False,0.3
