rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,block,0.25,0.1279990425721555,27.42329433444789,0.1,0.15321924496448128,-0.035392428300142796,-0.035392428300142796,0.004425777305301433,0.0,33,False,0.2647058823529412
1,block,0.25,0.0013792585809596428,20.47798708117008,0.1,0.07845288167347823,-0.02635975029160592,-0.02635975029160592,0.001092578670569532,0.0,208,False,0.04807692307692308
2,block,0.25,0.001136316955646664,15.299233120390578,0.1,0.06171516146476961,-0.02215601878263309,-0.02215601878263309,0.0007356789695887656,0.0,200,False,0.05
3,block,0.25,0.0011865301150267692,17.526616198945337,0.0,0.08855002406778217,0.009606090121984523,0.009606090121984523,0.0014067982964222222,0.0,208,False,0.04807692307692308
4,block,0.25,0.0007452943399974785,17.627431975734492,0.1,0.06282423574074004,-0.017881257410380724,-0.017881257410380724,0.0007985722659331132,0.0,214,False,0.04186046511627907
5,block,0.25,0.1094475435550958,23.504665558521634,0.2,0.13387401712745892,-0.007035842450702279,-0.007035842450702279,0.0032311671886071707,0.0,38,False,0.2631578947368421
6,block,0.25,0.0007983465963720863,18.987156969179214,0.0,0.035147666953427394,-0.1329330922660504,-0.1329330922660504,0.00024137500342669518,0.0,211,False,0.04739336492890995
7,block,0.25,0.0018458785544974718,21.255227146418243,0.3,0.06415359637874685,-0.009052917744243877,-0.009052917744243877,0.0007432640199341045,0.0,208,False,0.04807692307692308
8,block,0.25,0.11129223354026464,19.611574954253495,0.0,0.14188520044381997,-0.038409867199315065,-0.03543650439772024,0.0042526171304753,0.0,45,False,0.2222222222222222
9,block,0.25,0.09349581985414859,31.331616227511333,0.0,0.14756597384060505,-0.055822091518530306,-0.055822091518530306,0.0038809355386278574,0.0,44,False,0.22727272727272727
