beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.024733218786649025,0.001494691730676451,0.0005420058967475826,block,0.25
20,0.016934304333413492,0.0012941232162426617,0.00024873348762526136,block,0.25
