rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,wild,0.75,0.1278279902494944,30.507879939070065,0.0,0.14185034056258577,-0.037602907649408865,-0.037463714347768275,0.004475988471537788,0.0,32,False,0.3125
1,wild,0.75,0.0950745106327082,25.124646455278842,0.0,0.14046745475520628,-0.05635208820960177,-0.05635208820960177,0.004175948143146578,0.0,49,False,0.20408163265306123
2,wild,0.75,0.10466899321570955,22.232788219648217,0.2,0.17278841360767386,-0.05205213152310868,-0.05244879661519948,0.006176023715563339,0.0,39,False,0.2564102564102564
3,wild,0.75,0.08284693214276771,29.944266453787723,0.0,0.13521715577984925,0.0030640268659772483,0.00761355900827847,0.0038142896490467176,0.0,48,False,0.20833333333333334
4,wild,0.75,0.1196248827979331,20.827636113872256,0.1,0.14554261244254874,-0.053704115232662164,-0.051950936495266074,0.005003375425801057,0.0,36,False,0.2777777777777778
5,wild,0.75,0.10907855497429801,25.761942826771698,0.2,0.14574643106269955,0.00509070154424208,0.00509070154424208,0.003661705753651063,0.0,42,False,0.23809523809523808
6,wild,0.75,0.0966677028108008,25.369264509975398,0.1,0.1671420213393641,-0.07357886294005,-0.07357886294005,0.005092659346190174,0.0,48,False,0.20833333333333334
7,wild,0.75,0.1112666842061907,25.827566279882657,0.1,0.15342667363527893,-0.07891223659660576,-0.07891223659660576,0.003946294694995285,0.0,30,False,0.3333333333333333
8,wild,0.75,0.08427300889606332,27.15775280250849,0.1,0.12873906663252382,-0.04652777925453806,-0.038776130774767395,0.0032630902002961258,0.0,45,False,0.2222222222222222
9,wild,0.75,0.10810343030738218,38.54987472770366,0.0,0.1494859992480659,-0.04801349960770171,-0.03700559054504137,0.00484846805782198,0.0,28,False,0.35714285714285715
