rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,block,0.25,0.0010013737699589294,12.872905830950383,0.0,0.06871434194954659,-0.27378287429136644,-0.27378287429136644,0.001160585633597443,0.0,221,False,0.04524886877828054
1,block,0.25,0.0010486188701683188,8.43996021020433,0.0,0.03810596943747483,0.024561805951183145,0.024561805951183145,0.00026854950407921194,0.0,234,False,0.042735042735042736
2,block,0.25,0.0005841570654272225,11.060882000736305,0.0,0.04742947831815982,0.4014136084463219,0.4014136084463219,0.00045279357511810266,0.0,256,False,0.0390625
3,block,0.25,0.0006388414578581612,16.05306367293061,0.2,0.07378551312498038,-0.020979650024936847,-0.020979650024936847,0.0011137286467774216,0.0,227,False,0.04405286343612335
4,block,0.25,0.0010737714813068462,9.817042843433637,0.1,0.038804808287662015,-0.010135274222148416,-0.010135274222148416,0.0002868805833485879,0.0,232,False,0.04310344827586207
5,block,0.25,0.0005952754489900537,10.039284362737291,0.0,0.04314889636444548,0.3364503367039494,0.3350393382316684,0.00041252457293565844,0.0,227,False,0.04405286343612335
6,block,0.25,0.0005818729186146635,12.731652139878946,0.0,0.044091533355199206,-0.4685470528887459,-0.4685470528887459,0.00036230706224799964,0.0,220,False,0.045454545454545456
7,block,0.25,0.0008838620633616337,8.281315956137481,0.0,0.03931090986370197,-0.029814563894552216,-0.029814563894552216,0.000284681473530565,0.0,230,False,0.043478260869565216
8,block,0.25,0.0011295392174387,13.267712282964833,0.1,0.04090118588809718,-0.38004149342728,-0.38004149342728,0.00030802560028290234,0.0,227,False,0.04405286343612335
9,block,0.25,0.0006329505176459925,15.066102925919008,0.0,0.05474020460751383,-0.024032224393424804,-0.024032224393424804,0.0006029057441471707,0.0,222,False,0.04504504504504504
