beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.7686058113158053,0.0003554991065082868,0.5902086411190317,block,0.25
20,0.6764201494177273,0.000272063863005039,0.457176259355892,block,0.25
