beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.7608934614163708,0.0015168522313409878,0.5766539920740286,modified,0.5
20,0.639517570024767,0.0012664891933389028,0.4073652282782958,modified,0.5
