beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.4869565130893422,0.01772141772588768,0.2211155480553792,wild,0.5
20,0.15735909668006887,0.0021177011252885417,0.02410385611816326,wild,0.5
