rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,wild,0.25,0.06325345789154792,27.42329433444789,0.2,0.12842821001723506,-0.029767895013670546,-0.029767895013670546,0.0036160211387986376,0.0,68,False,0.13043478260869565
1,wild,0.25,0.09470663115782078,20.47798708117008,0.0,0.16506854001419774,-0.05603066441415729,-0.05603066441415729,0.005548648575769389,0.0,61,False,0.16393442622950818
2,wild,0.25,0.13712989395080802,15.299233120390578,0.0,0.20076028564321055,-0.06558740200710148,-0.06558740200710148,0.007701914171348132,0.0,39,False,0.2564102564102564
3,wild,0.25,0.081472953304595,17.526616198945337,0.2,0.14971931211484632,0.012603192987963896,0.012603192987963896,0.004737383506456458,0.0,67,False,0.1323529411764706
4,wild,0.25,0.11923656485180079,17.627431975734492,0.2,0.14609122429934268,-0.06310930029646797,-0.06310930029646797,0.004467443986069847,0.0,40,False,0.21951219512195122
5,wild,0.25,0.1094475435550958,23.504665558521634,0.2,0.1229586355131717,-0.007035842450702279,-0.007035842450702279,0.0028393856335804982,0.0,38,False,0.2631578947368421
6,wild,0.25,0.08367575532652737,18.987156969179214,0.2,0.1463044922909627,-0.06111769538367667,-0.06111769538367667,0.0035706428369296694,0.0,61,False,0.16393442622950818
7,wild,0.25,0.0021253360753637433,21.255227146418243,0.3,0.06384434308889321,-0.006132301825710696,-0.006132301825710696,0.0007753646914248779,0.0,204,False,0.049019607843137254
8,wild,0.25,0.14754137890623759,19.611574954253495,0.1,0.14580929461878728,-0.05315376484926385,-0.05315376484926385,0.0043731438747586365,0.0,27,False,0.32142857142857145
9,wild,0.25,0.10765065683632105,31.331616227511333,0.0,0.16617839202877885,-0.05979458433520268,-0.05979458433520268,0.005196879335965361,0.0,29,False,0.3448275862068966
