rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,modified,0.25,0.11210975527151142,348.64911954194775,0.2,0.13006023183638027,-0.03673333000119879,-0.03673333000119879,0.003289417989101552,0.0,32,False,0.3125
1,modified,0.25,0.0006324142067148119,237.12705598906786,0.1,0.07872522390586655,0.06301425684931905,0.06301425684931905,0.0011259271686544412,0.0,245,False,0.04081632653061224
2,modified,0.25,0.0008215089697388139,199.77196635538294,0.2,0.07738797092274366,0.13986647122924856,0.13986647122924856,0.001089032022434162,0.0,228,False,0.043859649122807015
3,modified,0.25,0.0006540369883641418,216.99488594917455,0.2,0.07584799757386969,0.22712637867744565,0.22712637867744565,0.0010598239865683232,0.0,219,False,0.045662100456621
4,modified,0.25,0.001002249870155104,228.042036680354,0.2,0.058275790055061914,-0.09867411389648906,-0.09867411389648906,0.0006146198312815914,0.0,244,False,0.040983606557377046
5,modified,0.25,0.0018906888792884341,235.72898899516667,0.2,0.06575101539605621,0.13951158940966035,0.13951158940966035,0.0007767032351765759,0.0,220,False,0.045454545454545456
6,modified,0.25,0.0006833958621161977,220.8391820107189,0.0,0.08037639957254615,-0.06621138304305722,-0.06621138304305722,0.0011675748185098547,0.0,228,False,0.043859649122807015
7,modified,0.25,0.0019515211933006445,231.01559896131235,0.1,0.07041486493571514,0.06993006134854204,0.06993006134854204,0.0009161672046581404,0.0,205,False,0.04878048780487805
8,modified,0.25,0.0008721223495025843,224.76596115269555,0.0,0.054831294495009585,-0.011614068719818727,-0.011614068719818727,0.0005302540183258466,0.0,231,False,0.04329004329004329
9,modified,0.25,0.10259354835897483,306.65720595298995,0.3,0.15232565580454868,0.03084226898956057,0.03084226898956057,0.0041052298357891984,0.0,38,False,0.2631578947368421
