beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.47995067880274656,0.0005535879807459348,0.22982172017136712,modified,0.25
20,0.23521004551570127,0.0002315037031491976,0.05521496075303722,modified,0.25
