beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.016961119339267174,0.006868429870669416,0.00012462253089398008,block,0.5
20,0.028616326642873096,0.0073439790179896615,0.00047342090197642037,block,0.5
