rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,wild,0.25,0.0026863812021722263,12.872905830950383,0.1,0.0724866361400057,-0.2868728742721496,-0.2868728742721496,0.0009318998319255541,0.0,212,False,0.04716981132075472
1,wild,0.25,0.0012073749427587,8.43996021020433,0.0,0.029503690451902466,0.02391856241677488,0.02391856241677488,0.00018794592015169203,0.0,232,False,0.04310344827586207
2,wild,0.25,0.0005841570654272225,11.060882000736305,0.0,0.030245946636822296,0.4014136084463219,0.4014136084463219,0.0001943855226950993,0.0,256,False,0.0390625
3,wild,0.25,0.41852328234866887,16.05306367293061,0.2,0.5711639067201011,0.20379150967356505,0.20379150967356505,0.06730433399079065,0.0,43,False,0.23255813953488372
4,wild,0.25,0.0006109615874416481,9.817042843433637,0.0,0.035057831107389234,-0.026155137360558987,-0.026155137360558987,0.00022643769829562267,0.0,248,False,0.04032258064516129
5,wild,0.25,0.020199016137878178,10.039284362737291,0.1,0.18740116804121856,0.2515121463958702,0.2515121463958702,0.0066313693542186134,0.0,183,False,0.04891304347826087
6,wild,0.25,0.43891372867249756,12.731652139878946,0.1,0.6115102189079908,-0.019628570656719902,-0.019628570656719902,0.0659050604843742,0.0,55,False,0.18181818181818182
7,wild,0.25,0.00155339696726415,8.281315956137481,0.2,0.06050286367439021,-0.03276606828852961,-0.03276606828852961,0.0007499032581696659,0.0,222,False,0.04504504504504504
8,wild,0.25,0.000852024993340773,13.267712282964833,0.1,0.05942182556548936,-0.3628480542084108,-0.3628480542084108,0.0006480397851661668,0.0,233,False,0.04291845493562232
9,wild,0.25,0.31278600301080384,15.066102925919008,0.2,0.6485998909699481,0.027387461829583626,0.027387461829583626,0.07348877967319357,0.0,75,False,0.13333333333333333
