rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,wild,0.25,0.17067817574972893,387.8653436063328,0.2,0.16596711316025192,-0.022190819427322227,-0.022190819427322227,0.0050922866864539,0.0,19,False,0.5263157894736842
1,wild,0.25,0.07582642906653364,290.9335484533388,0.3,0.12784914229739558,0.02452344774172378,0.02452344774172378,0.0033770611619607462,0.0,62,False,0.16129032258064516
2,wild,0.25,0.13123574613028197,290.3078726398628,0.1,0.2022098697205788,0.11680195191780748,0.11680195191780748,0.007033707482056099,0.0,31,False,0.3225806451612903
3,wild,0.25,0.1598653676749033,370.7362910338826,0.3,0.16796815908529356,0.23499684675548033,0.23499684675548033,0.005065561682817159,0.0,16,False,0.625
4,wild,0.25,0.00057221718134129,269.4423422074683,0.1,0.059028586742216206,-0.09415012630181466,-0.09415012630181466,0.0006726482906737571,0.0,253,False,0.039525691699604744
5,wild,0.25,0.0643388278127133,258.36728976152,0.3,0.12891477935385243,0.14422414786438323,0.14422414786438323,0.0030499020336805746,0.0,78,False,0.1282051282051282
6,wild,0.25,0.10943426765904993,295.0693266870231,0.1,0.14884361065830848,0.03272394163947714,0.03272394163947714,0.003927829536106747,0.0,39,False,0.2564102564102564
7,wild,0.25,0.08800932778559517,280.7107471851,0.2,0.15514120282259275,0.03334126773042523,0.03334126773042523,0.004126040370321318,0.0,43,False,0.23255813953488372
8,wild,0.25,0.12103287753511979,311.25182070495686,0.2,0.14193416615155016,-0.023903238338186715,-0.023903238338186715,0.003936779024777147,0.0,23,False,0.43478260869565216
9,wild,0.25,0.11824928654189806,377.3056834347154,0.1,0.15471668921146958,0.043155097896913595,0.043155097896913595,0.004602725154383017,0.0,26,False,0.38461538461538464
