beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.2166839170283604,5.9578244220621305e-06,0.0469493380520315,naive,0.25
20,0.26697012512990864,3.70772135484822e-06,0.07127106803233474,naive,0.25
