beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.01220408398790984,0.00645066681932209,5.1364184051265376e-05,wild,0.75
20,0.010793288056973395,0.002333141636697395,7.803008865046949e-05,wild,0.75
