rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,modified,0.5,0.06316892873670994,30.507879939070065,0.1,0.11057451175473906,-0.02616012530904665,-0.02616012530904665,0.002621386341896637,0.0,70,False,0.14285714285714285
1,modified,0.5,0.10946835413571362,25.124646455278842,0.0,0.1330117662638788,-0.06123491712351873,-0.06123491712351873,0.003091228995971526,0.0,43,False,0.23255813953488372
2,modified,0.5,0.1205153972406991,22.232788219648217,0.0,0.13468801696833982,-0.05536259211399602,-0.048334556146715016,0.004093661023512797,0.0,35,False,0.2857142857142857
3,modified,0.5,0.08284693214276771,29.944266453787723,0.1,0.12487519554932662,0.0030640268659772483,0.00761355900827847,0.0033624089610616,0.0,48,False,0.20833333333333334
4,modified,0.5,0.10389557129367744,20.827636113872256,0.1,0.13119847872378188,-0.0479615776746872,-0.04524392793289558,0.0035472605460767125,0.0,43,False,0.23255813953488372
5,modified,0.5,0.10907855497429801,25.761942826771698,0.1,0.12616143128902285,0.00509070154424208,0.00509070154424208,0.003141613288044691,0.0,42,False,0.23809523809523808
6,modified,0.5,0.0966677028108008,25.369264509975398,0.2,0.14125724143494225,-0.07357886294005,-0.07357886294005,0.00392390493645986,0.0,48,False,0.20833333333333334
7,modified,0.5,0.05498480600119321,25.827566279882657,0.2,0.133988039102169,-0.058876363016423,-0.058876363016423,0.0032048268394045064,0.0,71,False,0.14084507042253522
8,modified,0.5,0.11172168570598749,27.15775280250849,0.1,0.16932579413619622,-0.05539112172283578,-0.05103490506932322,0.006195578063935403,0.0,33,False,0.30303030303030304
9,modified,0.5,0.0815437154069072,38.54987472770366,0.1,0.13636588442463907,-0.039755359301735474,-0.039755359301735474,0.003391763101880871,0.0,49,False,0.20408163265306123
