beta_index,mc_variance,boot_variance_mean,mse_boot_variance,method,alpha_th
5,0.28005212254765965,0.037928024916564454,0.06076460657481397,wild,0.75
20,0.1504573534940737,0.0027570502433460547,0.02182652356463649,wild,0.75
