rep,method,alpha_th,lambda_star,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
0,wild,0.75,0.0017417055953876316,1.0125294049374747,0.2,0.18680160938627027,-0.3134169353916763,-0.3139717724696329,0.006592652975373923,0.0,204,False,0.049019607843137254
1,wild,0.75,0.0005318794532877392,0.7288640911483414,0.1,0.16115410521348927,-0.03192911967011318,-0.05315831388013935,0.0061807847274110445,0.0,215,False,0.041666666666666664
2,wild,0.75,0.0005777190390490913,0.8470808759291019,0.1,0.15725260580173045,0.23150292686183765,0.23150292686183765,0.004377727978838316,0.0,224,False,0.044642857142857144
3,wild,0.75,0.5967921166387101,1.296601459439864,0.0,0.21869308645589766,-0.23314283361607008,-0.22706022836403278,0.0223314839444386,0.0,21,False,0.2916666666666667
4,wild,0.75,0.0006877121623910984,0.7588480503182855,0.0,0.1765832483608642,-0.06471589358107706,-0.06977829123288923,0.006871825644914191,0.0,216,False,0.041474654377880185
5,wild,0.75,0.005829136614916561,1.001022497907011,0.1,0.14456467028846526,0.1340163513314071,0.13374182732022508,0.004038371550904535,0.0,192,False,0.046632124352331605
6,wild,0.75,0.5838787165944573,1.0946330966084392,0.0,0.27410553929799736,-0.2626408975241999,-0.2626408975241999,0.029212911481634712,0.0,33,False,0.22857142857142856
7,wild,0.75,0.619889070849114,0.7619453080674341,0.0,0.24240149862658217,-0.34799656441863214,-0.34799656441863214,0.033799172487194065,0.0,27,False,0.12121212121212122
8,wild,0.75,0.5523949663799038,1.1576518640741438,0.0,0.14609812988147297,-0.3449914699159761,-0.3466084702286085,0.014858532072085689,0.0,25,False,0.20689655172413793
9,wild,0.75,0.001124626123212617,1.539325819695376,0.0,0.15517137443124018,-0.10277474271945741,-0.11357665999239641,0.005528372174881359,0.0,213,False,0.037209302325581395
